Dates,Tweets
2023-01-06,"@_my_name_is_red @sinaaaaaa_sina در رابطه با نا اگاهی سن و سال تعیین کننده نیست 
امکانات و شرایط تعیین کنندست 
بعدم الان بحث سن مادر نیست که بگید اره خوب مثلا چون جوون و امروزی بوده باید به روز و اگاه باشه"
2023-01-06,"@_my_name_is_red @sinaaaaaa_sina در یک سیستم مرد سالارانه که قدرت دست مرد هاست و زنان تحت ظلم هستن نمیشه مرد ها رو مقصر ندونست! 
نا اگاهی زنها به خاطر اینکه تحت ظلم هستن و چاره ی دیگه ای ندارن جز اطاعت 
اما ایا نا اگاهی مردا از سر اینه که تحت ظلمن و اخی بیچاره ها چاره ای ندارن؟
ضمنا خمین شهر کوچیکیه"
2023-01-06,"@khodesepid خوبه که بارها کامنت عرزشیا رم دیدیم که نوشتن زدن که زدن فدای سر رهبر
اینا یه حرومزاده هایین دومی ندارن"
2023-01-06,"@mahdiyepb @sinaaaaaa_sina پس پدر و دایی هم قربانی همون سیستمن
و واقعا هم هستن
پس اونام گناهی ندارن اینجوری
ولی خمین شهر کوچیک و بسته ای نیست
با سن این دختر مادرشم بعیده که سن بالایی داشته باشه که هیچی متوجه نباشه
چطور از مادر نمیشه توقع اگاهی داشت ولی از پدر و دایی میشه؟؟"
2023-01-06,"@_my_name_is_red @sinaaaaaa_sina به هر حال این خیلی زنستیزانه ست که قاتلان اصلی رو ول کنید و همه چی رو طبق معمول بندازید گردن زن!!!!!!!!!!
مقصران اصلی پدر و دایی هستن نه مادر!"
2023-01-06,"@reneeangellll The Kite runner:https://t.co/S0PgDY3YZZ
And the mountains echoed (personally liked this one a lot): https://t.co/kQ8vdW6mHr
My name is red (slow paced mystery, thriller): https://t.co/OPazl0OAtj"
2023-01-06,"@_my_name_is_red @sinaaaaaa_sina اون کم نیستن زنهایی که تو میگی که متوجه رفتار اشتباهشون شدن حتما امکانات و امتیازاتی داشتن که تونستن نا اگاهیشونو اصلاح کنن
همه زنها قرار نیست مثل هم باشن!"
2023-01-06,"@_my_name_is_red @sinaaaaaa_sina تو حتی نمیدونی زنان علیه زنان یه عبارت زنستیزانه و ساخته مردان زنستیزه برای این مواقع که بگن دیدین زنهاخود درگیری دارن و دشمن همن
مادر، قربانی سیستمیه که از کودکی تو گوشش خوندن اینکار بده رابطه داشتن با پسر بده از کسی که تو یه محیط بسته و زنستیزانه بزرگ شده نمشه توقع اگاهی داشت"
2023-01-06,@mahdiyepb @sinaaaaaa_sina خیر قربانی نیست نماد بارز زن علیه زنه...دخترش چت میکرده و اون میدونسته فقط...مطمئنا خانواده خودشو میشناخته با اینحال به جای حمایت از دخترش اونو انداخته جلو شغالا...کم نیستن مادرایی که تو همین سیستم و علیرغم‌ تمام ظلمایی که بهشون شده نذاشتن به بچه هاشون اسیبی برسه
2023-01-06,@0remembering1 😂😂😂😂خیلی متفاوت بود دمش گرم
2023-01-06,@Arsou_ وای قربونت برم بچه چقدر شیرینی اخه توله♥️
2023-01-06,"@_my_name_is_red @sinaaaaaa_sina منتظر این کامنت بودم 
قربانی نکوهی تا کجا!!!!!!!!! 
قاتل اصلی پدر و دایی ش هستن 
جمع کنید این مزخرفات رو
اون مادر خودش قربانی این سیستم مردسالارانه ست که یه عمری اموزش دیده زن باید سر به زیر باشه گوش به زنگ مرد باشه با پسرا حرف زنه"
2023-01-06,"@literarybase My name is Red by Orhan Pamuk
The Island of Missing tree"
2023-01-06,@sinaaaaaa_sina پس قاتل اصلی اون ننه عقده ای نکبتشه خاک بر سرت زن که این دسته گلو فرستادی زیر خاک...لعنت به‌ مغزای پوسیده تون
2023-01-06,@phoenixcopy My Name Is Red — Orhan Pamuk
2023-01-06,"紀伊國屋書店札幌本店の洋書バーゲン初日。
残念ながら品揃えが新宿に比べると格段に少なく（特に古典）、文学ではオルハン・パムクのMy Name is Redのみ。プラス英語を教える洋書教材を3冊買った。明日も行くかもしれないけど。
今日の札幌は最高気温が氷点下じゃないのでソフトクリーム。🍦☕️📚 https://t.co/5vMKSMp2jS"
2023-01-06,@lajibolalla2 @aftaabgardun @joyberryfly کار ضعیفیه به نظر من کلی باید بشینی نگاه کنی این چیه
2023-01-06,Red Simpson - My Name Is Red Simpson https://t.co/V6aXbdDjkI
2023-01-05,@TWTHEREDDRAGON Hello my name is red dragon and I only report on non sequiturs or mainly Negative news about a Platform I don't play on but have a Small hate boner for
2023-01-05,@Hermionejadugar @pedha @_my_name_is_red والله منم کم زحمت نکشیدم. ننه بابامم پیرند، دلمم براشون تنگ شده اما شرایط ایران را درک میکنم.الکی نرمال نمایی نمیکنم.همین رفیقم که رفت گفت من تلفن صفر میگیرم.گفتم نرو باز گفت نه رفیقام دارند مایه درمیارند هر روز بیلیارد و کوفت منم میرم باهاشون حال کنم!برای حال میره ایران! فهمیدی!
2023-01-05,Yes… have read My Name is Red. A very slow burning book but feels heavy at the end. It’s not for all. The writing almost enters poetry style 😂😂 https://t.co/1QvlZdA2d2
2023-01-05,"@keybladewieldcr ""Well my name is Red"""
2023-01-05,@glonesa اینم همون داستان انتقام سختشون بوده
2023-01-05,"@nixtewari Mirror of beauty, autumn of patriarch, anthills of savannah, my name is red, my son’s story, brothers karmazov, Kasap"
2023-01-05,@_my_name_is_red @pedha چه ربطی به فکر داره ،شرایط اجباری آدمهارو در نظر نمیگیرید ؟!
2023-01-05,@_my_name_is_red @pedha والا همینو بگو ریدن اینجا مگه
2023-01-05,"form of wind on his end. He readed a gloved right hand up to the brim of his hat and adjusted it. 

❝Well, Grey. You just found the only means of speaking to me and the only thing keeping you from me. My name is Red.❞"
2023-01-05,"@Nonecloseterm @pedha @_my_name_is_red همه‌ی ما عزیزانی در خارج داریم. بهشون میگیم نیاین. کلاهتون هم افتاد اینجا نیاین. البته فعلا.
دلتنگی و … برای همه هست، میفهمم. اما خطری که داره واقعا نمیارزه!
فعلا پا روی احساس بگذارید و نیاین، همونجا بیشتر برای ماها مفید هستید 🙏🏼♥️"
2023-01-05,@Nonecloseterm @pedha @_my_name_is_red دادا پس هرکسی اینجوری فکر کرد اگه براش بگایی شد دیگه گله نکنه...بقیه هم باور کن آدم هستن ولی نمیرن...خودم یازده ساله ایران رو ندیدم...
2023-01-05,@_my_name_is_red @pedha واااا مملکتمونه.چون اینا اشغالش کردن عین ترسوها خودمونو از دیدن کشور و دوست و فامیل محروم کنیم؟؟؟ چه حرفا
2023-01-05,@_my_name_is_red @pedha بله، امنیت اقتصادی و اجتماعی خودتون رو حتی برای دیدن ایران به خطر نمیندازید چه برسه برای آزادی ایران
2023-01-05,@_my_name_is_red @pedha شاید یه کاری داشتن دختر قضاوت نکن
2023-01-05,@_my_name_is_red @pedha اینو وقتی مینویسی کلی ادمو ناراحت میکنی
2023-01-05,@Nonecloseterm @pedha @_my_name_is_red بابا شرلوک هلمز! کون دوتا چک و لگد مأمور رو که نداری ، حداقل کون یک جا تمرگیدن رو داشته باشید
2023-01-05,@pedha @_my_name_is_red والا پدر ما هم فوت کرد نرفتیم خیلی ها نمیرن در هر شرایطی .
2023-01-05,@Nonecloseterm @pedha @_my_name_is_red الان وقت ایران رفتن نیست حتی اگه پدر مادرت هم رو به قبله باشند
2023-01-05,@Parvaz15778921 @pedha @_my_name_is_red دوتابعیتی بودن؟
2023-01-05,@doreh_m @pedha @_my_name_is_red چقدر ذات‌تون خرابه! هرکی رفته خارج زحمت کشیده و‌ بخواد برا هرچیزی هم برگرده ایران دلش میخواد. شما زورت از انگل زاده ها بگیره که با پول تو و من دارن تو فرنگ زندگی لاکشری دارن. اینقدر حسادت و بدجنسی نوبره والا! طفلک دوستا‌تون که شما دوستشون هستی!!
2023-01-05,@Nonecloseterm @pedha @_my_name_is_red کلا مردم ایران یه جوری به ما خارج نشینا نگاه میکنن انگار ما ایرانی نیستیم و حق نداریم دلتنگ ایران و خانواده مون بشیم.
2023-01-05,@Nonecloseterm @pedha @_my_name_is_red دقیقا! زن شاهین نجفی (لیلی بازرگان) هم اوایل توئیت کرده بود که میرید تظاهرات تو خارج از ایران ماسک نزنید چون اینجوری یعنی ایمان ندارید که انقلاب میشه. نوشته بود نمیشه هم دنبال انقلاب باشید هم بخواید برید ایران با کاشی ها و روسری های گل گلی عکس بندازید! شعور در همین حد!
2023-01-05,@pedha @_my_name_is_red همسر منم یکماه پیش رفت ایران و پاسپورتش رو تو فرودگاه گرفتن و گفتن ممنوع الخروج هستی تا بررسی صورت بگیره و مامور مهربونی به همسرم گفته بود نگران نباش روند کارشونه و پاسپورتت رو باید بری و از گذرنامه پس بگیری و بعد از دو هفته پاسپورتش رو پس دادن! برای ارعاب این کارها رو میکنن!
2023-01-05,"@Nonecloseterm @pedha @_my_name_is_red ۱۷ ساله از ایران اومدم بیرون هیچ وقت بر نگشتم... بااینکه کلی فامیل درجه یک دارم... 
شرایط هرکسی فرق داره. لابد مجبور بودن که اومدن ایران"
2023-01-05,"@NoviceMagi ""My name is Red"""
2023-01-05,"@_my_name_is_red @pedha ايران خونه أست سر زدن به خونه  كه دليل نميخواد😞(البته در حالت عادي ، الان كه خودم دلم لك زده برم ولي خوب خانواده نيگن نيا)
#مهسا_امینی 
#فراخوان_۱۸_دی"
2023-01-04,@Vakil_vasi_mrdm @pedha @_my_name_is_red منتظر نظر دادن تو‌ بودیم، نمیدونستیم ‌سر قفلی اون‌‌ مملکت‌ دست ‌شماس. ظاهراً که توهم “وکیل و وصی مردم” بودنت وخیم تر از یه هندل توییترِ. گرفتنمون هم تو نجاتمون‌ نده وقتی “دست و‌پا میزدیم”
2023-01-04,"@_my_name_is_red @pedha منو یاد کامنت استاد بزرگ، پرواز همای می‌ندازه که گفته بود من خیلی عاقلم که فلان کارو می‌کنم و بقیه که بلا سرشون اومده حقشونه!
خب تو ایران کاری نداری. دلیل نمی‌شه بقیه به تو جاعش جواب پس بدن!"
2023-01-04,@Nonecloseterm @pedha @_my_name_is_red خب در اون صورت اگه به کسی مربوط نیست و به عشق کباب تشریف میارید، یه سیلی خوردن که چیزی نیست، فکر کنید کباب خیلی فلفل داشته! به جرم جاسوسی هم اگر گرفتند دیگه خودتون دست و پا بزنید چون به کسی مربوط نیست عاشقان کباب و قورمه سبزی
2023-01-04,@doreh_m @pedha @_my_name_is_red اونا یحتمل اسمارو دادن راحت😅😅😅😅
2023-01-04,@_my_name_is_red اشکال ندارد عزیز،‌در کل باید مبارزه کرد. امیدوارم آزادی را همه بزودی ببینیم.
2023-01-04,@Nonecloseterm @_my_name_is_red آره والا، قضیه خوش گذرانی نیست واقعا، برای خیلی ها سخت است درد مهاجرت،‌درد دور بودن از والدین ، خصوصا وقتی پا به سن گذاشته باشند.
2023-01-04,@pedha @_my_name_is_red متاسفانه یه‌جوری شده، بعضیا فکر میکنن فقط برا کباب کوبیده‌ خوردن‌ میاد ‌آدم‌ ایران. به این‌ توجه نمیکنن که برا خیلیامون هنوز خونمونه بابا! کَس‌ و‌ کارمون اونجان… حتی ‌اگه برا کباب‌کوبیده‌ هم‌ آدم فقط بخواد بیاد بازم به کسی مربوط نیست و این‌ رفتارا قابل توجیح‌ نیست البته.
2023-01-04,@Mostafa_moghim @_my_name_is_red @pedha متاسفانه خيلي ها داخل ايران فكر مي كنند تنها دغدغه ايراني هاي خارج نشين سفر توريستي به ايران و قورمه سبزي و عكاسي با روسري هاي رنگي رنگيست! ١٠ سال هست كه به ايران نرفتم و هميشه اين نگراني من هست كه اگه روزي اتفاقي براي كسي بيوفته ايا بايد براي مراسم تدفين برم ايران يا نه!
2023-01-04,"@Mostafa_moghim @_my_name_is_red @pedha پیام توییت:
اگر تو تظاهرات خارج کشور شرکت کنید باید فرودگاه ایران جواب پس بدید!
ازینجور مشکلات هم که همیشه پیش میاد."
2023-01-04,@_my_name_is_red @pedha واقعا دیگه به این فکر نکرده بودین؟یکی اقوامش فوت میکنه یکی دوستش عروسی داره.یکی مادرش بیمارستانه  و الی غیر..
2023-01-04,"@pedha @_my_name_is_red والله من یسری دوست میشناسم برای قورمه سبزی و اینکه دوستاشون دارند حال میکنند و مشغول دختر بازی و پول درآوردن و قمارند رفتند. بلایی هم گویا سرشون نیومده ولی کاش میومد. 
#IranRevoIution"
2023-01-04,@_my_name_is_red @pedha خیلی هم خوبه که
2023-01-04,@_my_name_is_red ای بابا ، بعضی‌ ها یک مشکلاتی دارند که آدم نمیدونه ،‌یکی پدرش در بستر مرگه ، یکی مادرش و ...زندگی نگذاشتن برای کسی این بیشرفها
2023-01-04,"@xspiritofeywa ""Oh uh my name is Red"". Red smiled a bit"
2023-01-04,"@MarkRavenhill2 Lovely idea. If you don’t know them, I’d recommend Szymborska’s poetry (good theatre poems), Saramago (Seeing?), Pamuk (My Name is Red?) and Handke (I know but …) The Weight of the World (a great set of observational fragments). And Jelinek for the fury."
2023-01-04,@MarzieAdinezade به هر شهری مزاری هست🖤🖤🖤
2023-01-04,"@fayhield ""My Name Is Red"" by Orhan Pamuk
""The Heart's Invisible Furies"" by John Boyne
""The House of the Spirits"" by Isabel Allende (you've probably read that but it's so wonderful)
Anything by Khaled Hosseini"
2023-01-04,My name is red ace you shouldn’t have expected anything different
2023-01-03,@Avajahangiri مراقب خودت باش خیلی زود خوب شو دختر شجاع زیبا♥️♥️
2023-01-03,"@Tamschen Yes, Snow was a little strange / confusing, all that business of the acting troupe staging some kind of theatrical performance-cum-political agitation, but I did manage to finish it. However, I thoroughly enjoyed""My name is Red"", ""The Black Book"", ""Istanbul"" &amp; ""The White Castle"""
2023-01-03,"""To avoid disappointment in art, one mustn't treat it as a career...
 
...he ought to seek money and power elsewhere to avoid forsaking his art when he fails to receive proper compensation for his gifts and efforts.""
 - Enishte Effendi 

Current read: MY NAME IS RED."
2023-01-03,@shahriyar_shams دلیلش جنگ روانیه
2023-01-03,"@Al_Sharifzadeh هرچند که این مملکت بی قانون و بی در و پیکره اما تنها چیزی که داریم امیده
همین که پیگیر هستین ممنونیم
با ارزوی روزهای خوب"
2023-01-03,"All right then, what is the meaning of it all, of this ... of this world?

""Mystery,"" I heard in my thoughts, or perhaps, ""mercy,"" but I wasn't certain of either.

from My Name is Red

#WritingCommunity"
2023-01-03,"@allahbakhshii خیلی مبهمه
اگر چنین چیزی واقعا ابلاغ شده و در سیستم بوده پس بر چه اساس گفتن حکم اعدامش تایید شده؟
بنظر میاد خود مقامات هم اتفاق نظر ندارن"
2023-01-03,"@janjani_1370 نشد یک لحظه از یادت جدا دل...
تا اخرین روز زندگیم سوگوارتم محسن 
#محسن_شکاری"
2023-01-03,"@dariush_omran چشمتون روشن از صمیم قلب خوشحال شدم
به امید ازادی همه عزیزانمون"
2023-01-03,"@EvokerInfamous ""My name is Red"""
2023-01-02,@TheLastFist وای اینا دیگه چقدر خرن
2023-01-02,@allahbakhshii با این وصف بنظرتون میشه امیدوار بود؟
2023-01-02,"My Name is Red. Asosiy mavzu: Usmonli saroyi miniatura san’ati ustalari ikki ziddiyat o’rtasida qolganligi mohirona tasvirlangan. Bir tarafdan ustoz Kamoliddin yaratgan Hirot maktabi an’analariga sodiq qolish bo’lsa, boshqa yoqdan Yevropadan kirib kelayotgan portret sanati."
2023-01-02,"Rise of Empires: Ottaman hujjatli serialni yoqtirganlar uchun o’qishga tavsiyalar:

Cloud Cuckoo Land by Anthony Doerr
Architect’s Apprentice by Elif Shafak
My Name is Red by Orhan Pamuk"
2023-01-02,"@Dexiron2 Adam: That's funny but no, my name is Red Justice."
2023-01-02,"@eywasheartbeat ""Yeah you could say that"". Red rubs the back of his neck. ""Anyways uh my name is Red its nice to meet you"". The silver eye male smiled https://t.co/3zBEgBgCOK"
2023-01-02,"@lexfridman Recommend:

The Leopard: Giuseppe Tomasi de Lampedusa
The Handmaid’s Tale: Margaret Atwood
The Warden: Anthony Trollope
The Hobbit: JRR Tolkien
A Month in the Country: JL Carr
My Name Is Red: Orhan Pamuk
The Summer Book: Tove Jansson
The Riddle of the Sands: Erskine Childers"
2023-01-02,"NIMRIT YOU ROCK
Books, which we mistake for consolation, only add depth to our sorrow.:-Orhan Pamuk,  My Name is Red.."
2023-01-02,"@1500tasvir کفیل سیاسی داره؟؟
فله ای دارن حکم های بی پایه و اساس میدن
باید متحد بشیم و نذاریم این جوونمونو ازمون بگیرن
#مهدی_محمدی_فرد"
2023-01-02,"@allahbakhshii چقدر برای این بچه زجر کشیدم و غصه خوردم
به امید خبر ازادیش
#محمد_بروغنی"
2023-01-02,"@allahbakhshii تجربه نشون داده که اگر صدای این بچه ها باشیم میشه امیدوار بود که این حکم ها عوض بشه
#مهدی_محمدی_فرد"
2023-01-02,@shredzaddy Hey my name is red heard I am your soulmate 💋
2023-01-02,@amargov Enna asinga paduthareenga. I took three books. My name is red. Last days of the Ottoman Empire and Sultan. Managed to read Sultan. Dumped my name is red after 40 pages. Haven’t opened last days of the ottoman empire
2023-01-01,"@CryptoAnglio My name Is Red $BONK

8u5azZ8inSCcLspoHJtrY2eknxTbwT2FJd7Lfvo6AiLH"
2023-01-01,@melviyendra Kalau Snow saya tamat... My Name is Red perlu 5 tahun... Hehe
2023-01-01,"Favorite reads of 2022: (1 of 2) 
1. A lost king by Raymond decapite
2. The prime of miss Jean Brodie by Muriel spark
3. My name is red by orhan pamuk
4. Mason &amp; Dixon by Thomas Pynchon
5. Night. Sleep. Death. The stars by Joyce carol oates"
2023-01-01,"@yasminimin My Name is Red by Orhan Pamuk - set in an early modern Ottoman-era miniaturist's atelier, it's ostensibly a murder mystery but really an excuse to wander off into wild discussions on art, philosophy you name it. So good."
2023-01-01,"The beauty and mystery of this world only emerges through affection, attention, interest and compassion. 

Open your eyes wide and actually see this world by attending to its colors, details and irony.

- Orhan Pamuk, My Name Is Red"
2022-12-31,@blahajstan_ @twoshoes_goody @ABC7NY My name is red?
2022-12-31,"@ErfanNajafabadi خیلی خیلی خوشحال شدم
به امید خبر ازادیشون"
2022-12-31,@goodreads My name is Red by Orhan Pamuk
2022-12-31,@Beebbert how did my message get in that little box. anyway. i'm glad you are getting my messages. also my name is red. not mutual.
2022-12-31,"the only books that kept me up during flights are the wind-up bird chronicles and my name is red.

yes. thick books with small fonts. 💀"
2022-12-31,"@dasemaheno هستم
خیلی زیبا نوشتی"
2022-12-31,"@1500tasvir دردت به عمرم
تو خود خود زندگی هستی به امید آزادیت
#سهند_نورمحمدزاده"
2022-12-31,"@karnavr I like Orhan Pamuk, fiction but a lot of work is grounded in the real world throughout time, I love “Snow”, but he’s also known for “My Name is Red”, he’s the only Turkish author with a Nobel."
2022-12-30,"@IraeInferi @_missgrim_ Hello ghesties! My name is Red! I’m 21 and my pronouns are she/her. I love Ghost, music, Marvel, and fnaf. I write fics here and on AO3 and I’m always looking for new mutuals I would just like to keep it 16+. I also have an NSFW 18+ circle where I post unhinged thoughts and fics! https://t.co/SoeFuUHe9m"
2022-12-30,"@Omid0390 دقیقا داره از دید یه عرزشی توییت میزنه😂
اکانتش مسخره بازیه ولی کارشو خوب بلده"
2022-12-30,"@AkkasNabashi یک امشب صدای #الهام_مدرسی باشیم
جان عزیزش در خطره
 @mozhganmodaress"
2022-12-30,"I love books about paintings:
The Goldfinch
Girl with a Pearl Earring
My Name is Red"
2022-12-30,@nasim_e_hedaiat @alikarimi_ak8 تو تنهایی اینهمه خری؟ کاش حداقل حماقتتو جار نمیزدی😂😂😂واای باورم نمیشه جدی این حجم از خنگ بودنو ..به یکی بگو برات رابطه دلار و گرونی و اینارو به زبان ساده برات توضیح بده شاید یه ذره فهمیدی😂😂😂😂😂سمیرا پورصالح واقعااا خری واقعااااا
2022-12-30,"@memoart_dadrien My name is Red, The Celestial Railway, Avant les hommes, L’Odyssée"
2022-12-30,Borrowing Orhan Pamuk’s My Name Is Red from Perpustakaan Jakarta and each passage makes me stay for more than an hour
2022-12-30,"BEST EP/MINI-ALBUM:
 • coco jones - what i didn’t tell you
 • flo - the lead
 • jae stephens - high my name is
 • red velvet - feel my rhythm
 • seulgi - 28 reasons https://t.co/QNk2jb3TXh"
2022-12-29,JAGSJSHSJ hello my name is red
2022-12-29,@goodreads My name is Red by Orhan pamuk
2022-12-29,im red my name is red my colour is red everything about me red
2022-12-29,"@itstheFoolJoka ""My name is Red"""
2022-12-29,"🎁 I just unboxed my Sui Holiday Capy! ❄️
Create your own Capy here:  https://t.co/K0WPhVsd3x #CapyHolidays 
Hello! My name is Red Capi. I was told that I was bad and I would not get a gift! I blushed even more with anger and came to deal with Santa Claus. Come out! Need to talk! https://t.co/yqVI7CiC7C"
2022-12-29,"@spidersocorro ""My name is Red...what about you?"". Red holds out his hand hopefully for a handshake"
2022-12-28,@alktby_bd My name is red ❤️
2022-12-28,"@aghaayekaaf و البته شنونده هم باید عاقل باشه
بعضیام نمیدونن خودشون سایبری ان یا چی که کلی هم کامنت میذارن
مام که مشخصا باید بلاک کنیم"
2022-12-28,"@DoroMonstaCardo ""Well my name is Red"""
2022-12-28,@meh_just_a_guy @BulwarkOnline @martynwendell Thank you! Definitely check out THE BLACK BOOK or MY NAME IS RED. You'd love them.
2022-12-28,"Btw my most favorite book of all time is ""My name is red"" by Orhan Pamuk 🔴"
2022-12-28,"@morbid_swither @BramPresser I’ve read great things about it. Some people say is as good as Snow, The Black Book and My Name Is Red."
2022-12-27,@BaytAlFann Currently reading about miniaturists and illuminated manuscripts in Orhan Pamuk’s My Name is Red
2022-12-27,"@TheTLS @marywellesley Top 5 stupidest agent replies (no order)?  
Who knows anything about the gods?
Who reads Calvino nowadays? 
You can’t have more than 3 points of view. [er MY NAME IS RED – 21 pov]
Rome is ‘hot’.  [Wow!] 
Anything beyond the C19 just isn’t selling these days.
Ma vattene!"
2022-12-27,@_my_name_is_red @AlinejadMasih @mozhganmodaress @1500tasvir
2022-12-26,@_my_name_is_red @samrajabii امثال این توییتها خیلی بدردنخور هستند. نمیکشید و اوضاتون خرابه، ...بخورید بخوابید استراحت و پارتی بکنید ولی جوری نق نزنید که بقیه هم بی حوصله  یاد بدبختیاشون بیفتن...
2022-12-26,@_my_name_is_red @samrajabii چرندیات این دهن گشاد رو باور میکنی ؟!😆
2022-12-26,"@_my_name_is_red @samrajabii دقیقا چیزی که ج.ا. میخواد … داره با اکانتای معروف تو توییتر بذر ناامیدی و ترس میکاره.
#نه_به_جمهوري_اسلامي #مهسا_امینی"
2022-12-26,@_my_name_is_red @samrajabii بهترین راه اینه با ذهنی سرد اخبار رو دنبال کنیم!من امتحان کردم هم سخت شدم هم سنگ دلم میخواد هر روز یه بسیجی رو بمالونم بهم 🔥🔥👊
2022-12-26,"@_my_name_is_red @samrajabii نترس دوست من
اونا میخوان که تو بترسی

ترس رو به عصبانیت تبدیل کن، سعی کن با کارای مختلف فعالانه تو انقلاب سهیم بشی تا اندکی عصبانیتت کنترل شه و ضربه بزنی به اونا

#مهسا_امینی
#محسن_شكارى
#سها_اعتباری"
2022-12-26,@jaddeyekabir @MazMHussain Thought Snow was great but never made it even halfway thru My Name is Red
2022-12-26,"@AlinejadMasih لطفا صدای #الهام_مدرسی باشین
به گفته خواهرش جان عزیز الهام به شدت در خطره
@mozhganmodaress https://t.co/O0qqMCI03c"
2022-12-26,@_my_name_is_red @khaharmiane @alixrezax دقیقا فقط برن و ازین بیشتر نرینن :)).
2022-12-26,"@noghlonabati @khaharmiane @alixrezax زمان میبره ولی دیگه بازار اینجوری ملتهب نیست
ولی نهایتا اینا برن فقط برن گمشن شخصا دیگه هیچی از زندگی نمیخوام"
2022-12-26,"@thekarami I'm reading ""Days of Plague"" right now and its amazing. But his classic is apparently ""My Name is Red."""
2022-12-26,"Painting is the silence of thought and the music of sight.

Orhan Pamuk, My Name Is Red https://t.co/S8qhOuFT02"
2022-12-26,@_my_name_is_red @khaharmiane @alixrezax فک نکنم با این ریدمانی که اینا کردن، شش سال دیگه همه چی به حالت عادیش بتونه برگرده!!!
2022-12-26,@literarybase Snow atau my name is red
2022-12-26,@nithyasuja Hi Peter my name is red https://t.co/NA5JZuYZKB
2022-12-26,@khaharmiane @alixrezax ۶ سال دیگه اینا نیستن دلارم دیگه ارزون شده مام مجبور نیسیم لحظه ای چکش کنیم
2022-12-26,"@Hawram88 من صبح فهمیدم از حرفای مامان و بابام که شنیدم گفتن کشتنش 
اول فکر میکردم خامنه ای مرده بعد فهمیدم این بوده برا همین یه کم خوشحالیم کمتر بود از تو چون توقعم بالاتر بود"
2022-12-26,@literarybase My Name is Red atau Snow.
2022-12-26,"@Mojtabapacino صدای #الهام_مدرسی باشیم
جان الهام در خطره و نیاز به درمان فوری داره
@mozhganmodaress اکانت خواهر الهام https://t.co/BoNDdT6osn"
2022-12-26,"@AkkasNabashi بچه ها خواهش میکنم از #الهام_مدرسی بگین
جان عزیزش در خطره
@mozhganmodaress https://t.co/JEZbv4PZf1"
2022-12-26,"@FarahmandAlipur لطفا کمک کنین #الهام_مدرسی ترند بشه
به گفته خواهرش @mozhganmodaress جان الهام در خطر جدیه https://t.co/XTxrK5klOX"
2022-12-26,"@1500tasvir_list صدای #الهام_مدرسی باشیم
جان این دختر عزیزمون به شدت در خطره
@mozhganmodaress https://t.co/qjfaGibhCj"
2022-12-26,"@gh0lch0magh لطفا از #الهام_مدرسی هم حمایت کنین
به گفته خواهرش @mozhganmodaress الهام به درمان فوری نیاز داره و جانش در خطره جدیه https://t.co/9QRfl34lL1"
2022-12-26,"@mozhganmodaress من تا بتونم کمکتون میکنم
کاری که اثر بخش و مفیده اینه که اکانت های معتبر و پرفالوور به محض اینکه پست میذارن کامنت بذارین تا دیده بشه
حتما با عکس بذارین
#الهام_مدرسی"
2022-12-26,"@Khastehazhameh من اصلا این حرفو نمیشنوم
اینبار همه اطرافیانم فقط میگن اینا رفتنی ان و همه امیدوارن
 بالاخره اون روز موعود میرسه"
2022-12-26,"@_my_name_is_red @justchangingun حیف عکس قهرمانمون 
مجسمه ش رو میزنیم وسط شهر؛ بعد آزادی🤍
#مهسا_امینی 
#محمد_قبادلو 
#مجیدرضا_رهنورد"
2022-12-25,次はちょっと予定を変更してカズオ・イシグロの The Remains of the Day を読みます。My name is red はやっぱりなかなか手強そうな本なので、もう少し落ち着いて読書できる時期に読むとこにします👍🏻
2022-12-25,"Books, which we mistake for consolation, only add depth to our sorrow.
Orhan Pamuk, My Name Is Red
#WritingCommunity #reading https://t.co/RYNng3IWqM"
2022-12-25,"@bookpoets My name is red 

Orhan Pamuk"
2022-12-25,@cryptosamz واای به چه نکنه ای اشاره کردی دقیقا قیافه عن اینو فقط رو کون من تتو نکردن
2022-12-25,"@justchangingun به زودی ما هم عکس مجیدرضا رو میزنیم جلوی خونه اینا
گنده تر از ایناشم سقوط کردن و تمام شدن"
2022-12-25,"@literarybase hmu 🙋🏻‍♀️. aku rekomen The God of Small Things karya Arundhati Roy (India) sama Milkman karya Anna Burns (Irlandia Utara). tahun ini kedua buku itu the best reads-ku. tp kalo mau eksplor lebih jauh, bisa coba My Name is Red karya Orhan Pamuk (Turki), my all-time favorite 😆."
2022-12-25,@JudyTzX1 My Name Is Red How Are You Honey
2022-12-25,"@brokenbeing9s ""Ah...I can probably see the mix up but my name is Red"". Red smiles a bit. ""I can see why she wants to be friends with you you are kinda cute...heh sorry I tend to flirt sometimes"" https://t.co/fXA171TEt9"
2022-12-25,"@ItsYaB0iCh1lde ""My name is Red and who knows? If I like this date I might ask for another"""
2022-12-25,"@LittIeMoonBunny ""My name is Red what about you?"""
2022-12-24,My Name is Red is such a beautiful novel by Orhan Pamuk.
2022-12-24,"@IranianPlateau @MehrdadEsfahani به ابن گدا گشنه ها بگین چقدر میشع سر جمع هزینه این بچه
مرده شورتونو ببرن که یه دونه یوزپلنگم از پسش برنمیاین"
2022-12-24,"@ErfanNajafabadi حتما همین طور میشه
به زودی خبرهای خوب رو میشنویم✌
#اشراق_نجف_آبادی"
